    0.766844045519828796E+03    0.711697486221790321E+01   -0.481915354728698730E+00    0.456386959552764893E+04    0.381549414992332458E+01   -0.689494860320586991E+07   -0.803170088246498182E+01    1
    0.765608217716217041E+03    0.725681074023246797E+01   -0.442816376686096191E+00    0.324937689304351807E+04    0.393596500158309937E+01   -0.689202406908901036E+07   -0.803203421579840615E+01    1
    0.713102302551269531E+03    0.714126476466655724E+01   -0.200207829475402832E+00    0.369783341884613037E+04    0.374159580469131470E+01   -0.688911338841438480E+07   -0.803236754913184292E+01    1
    0.711608301401138306E+03    0.708911721408367157E+01   -0.277180433273315430E+00    0.409632480144500732E+04    0.393867039680480957E+01   -0.678664031567715481E+07   -0.803270088246516600E+01    1
    0.588275540471076965E+03    0.693136371850967414E+01    0.327198445796966553E+00    0.406211173534393311E+04    0.398591858148574829E+01   -0.674067534488800913E+07   -0.803303421579843402E+01    1
    0.750629067420959473E+03    0.736824255585670507E+01   -0.351953208446502686E+00    0.305807030200958252E+04    0.359635218977928162E+01   -0.668915522531113029E+07   -0.803336754913171802E+01    1
    0.542357173562049866E+03    0.680882993936538750E+01    0.192045211791992188E+00    0.491012454032897949E+04    0.377354601025581360E+01   -0.662710186879117601E+07   -0.803370088246510328E+01    1
    0.142270076572895050E+04    0.777174150586128221E+01    0.938830375671386719E-01    0.310569441318511963E+04    0.393897378444671631E+01   -0.659064775483563915E+07   -0.803403421579851340E+01    1
    0.685001565814018250E+03    0.701765589177608540E+01    0.116894602775573730E+00    0.474369752407073975E+04    0.367574957013130188E+01   -0.653037252387967054E+07   -0.803436754913188445E+01    1
    0.600639322400093079E+03    0.707048011541366606E+01    0.126369476318359375E+00    0.341771912574768066E+04    0.375675973296165466E+01   -0.649100792796544917E+07   -0.803470088246516667E+01    1
    0.597172583341598511E+03    0.698765936970710833E+01   -0.230131626129150391E+00    0.316007196903228760E+04    0.367771303653717041E+01   -0.648121411402250268E+07   -0.803503421579849508E+01    1
    0.713853482007980347E+03    0.716278590321540864E+01   -0.258892178535461426E+00    0.429098522663116455E+04    0.370062744617462158E+01   -0.644510973394227959E+07   -0.803536754913184126E+01    1
    0.724798890352249146E+03    0.713987686634063756E+01   -0.178264856338500977E+00    0.428305304050445557E+04    0.383433592319488525E+01   -0.642710546426546946E+07   -0.803570088246519276E+01    1
    0.786964749097824097E+03    0.711175411403179147E+01   -0.224160969257354736E+00    0.496781468391418457E+04    0.379962396621704102E+01   -0.642448580748754367E+07   -0.803603421579854782E+01    1
    0.728270623683929443E+03    0.728630671381950457E+01   -0.136930823326110840E+00    0.323088526725769043E+04    0.350833553075790405E+01   -0.641813307571395021E+07   -0.803636754913174478E+01    1
    0.190224527120590210E+03    0.883819047093391497E+01   -0.131328701972961426E+00    0.488694369792938232E+04    0.353256934881210327E+01   -0.641265034327882994E+07   -0.803670088246498260E+01    1
    0.769862625002861023E+03    0.709359830021858251E+01   -0.123978316783905029E+00    0.490662503242492676E+04    0.372878998517990112E+01   -0.637276243104147073E+07   -0.803703421579829325E+01    1
    0.807981058359146118E+03    0.713434912323951753E+01    0.184128761291503906E+00    0.367001342773437500E+04    0.353651514649391174E+01   -0.636107976145669911E+07   -0.803736754913172646E+01    1
    0.715563358068466187E+03    0.712232800960540757E+01    0.257217884063720703E+00    0.306933426856994629E+04    0.366789761185646057E+01   -0.635069889500033669E+07   -0.803770088246517211E+01    1
    0.790063644647598267E+03    0.742295614361763079E+01   -0.477861642837524414E+00    0.331959867477416992E+04    0.395653426647186279E+01   -0.634640478297711164E+07   -0.803803421579853072E+01    1
    0.601768945455551147E+03    0.707655671894550409E+01    0.887634158134460449E-01    0.308668541908264160E+04    0.389929109811782837E+01   -0.630536224743522611E+07   -0.803836754913188578E+01    1
    0.664101857542991638E+03    0.720409598290920350E+01   -0.374967873096466064E+00    0.466900312900543213E+04    0.363704067468643188E+01   -0.630030842129047029E+07   -0.803870088246516623E+01    1
    0.446491590142250061E+03    0.671519159793853770E+01   -0.393632650375366211E-01    0.366960620880126953E+04    0.370358711481094360E+01   -0.625899206969979126E+07   -0.803903421579847866E+01    1
    0.772691625952720642E+03    0.740669672667980272E+01   -0.482959032058715820E+00    0.365639042854309082E+04    0.372948876023292542E+01   -0.625607621889054030E+07   -0.803936754913177687E+01    1
    0.200981172323226929E+03    0.908033851981162954E+01   -0.220856070518493652E-01    0.407270622253417969E+04    0.397161760926246643E+01   -0.621301691645168792E+07   -0.803970088246502002E+01    1
    0.627615838050842285E+03    0.684050576031208024E+01   -0.498057842254638672E+00    0.463011813163757324E+04    0.368083444237709045E+01   -0.619837338705386128E+07   -0.804003421579835909E+01    1
    0.462589151859283447E+03    0.666234260678291346E+01   -0.335818767547607422E+00    0.443953955173492432E+04    0.384343895316123962E+01   -0.615185614777211845E+07   -0.804036754913177987E+01    1
    0.570616911649703979E+03    0.712013715445995388E+01    0.214255690574645996E+00    0.349495983123779297E+04    0.366225028038024902E+01   -0.612224051397974230E+07   -0.804070088246510828E+01    1
